id_1,id_2
3268,2660
490,3268
490,2660
2660,3268
2660,490
2203,490
2203,2660
490,2203
490,2660
2660,2203
2660,490
2660,568
568,2660
3020,2660
3020,568
2660,3020
2660,568
568,3020
568,2660
2660,3070
2660,791
2660,280
2660,2386
2660,452
3070,2660
3070,791
3070,280
3070,2386
3070,452
791,2660
791,3070
791,280
791,2386
791,452
280,2660
280,3070
280,791
280,2386
280,452
2386,2660
2386,3070
2386,791
2386,280
2386,452
452,2660
452,3070
452,791
452,280
452,2386
490,2660
490,282
490,568
490,1945
2660,490
2660,282
2660,568
2660,1945
282,490
282,2660
282,568
282,1945
568,490
568,2660
568,282
568,1945
1945,490
1945,2660
1945,282
1945,568
2660,568
568,2660
490,2660
490,568
2660,490
2660,568
568,490
568,2660
2123,3171
2123,696
2123,440
2123,225
2123,510
2123,1451
2123,51
2123,489
2123,1679
2123,3228
3171,2123
3171,696
3171,440
3171,225
3171,510
3171,1451
3171,51
3171,489
3171,1679
3171,3228
696,2123
696,3171
696,440
696,225
696,510
696,1451
696,51
696,489
696,1679
696,3228
440,2123
440,3171
440,696
440,225
440,510
440,1451
440,51
440,489
440,1679
440,3228
225,2123
225,3171
225,696
225,440
225,510
225,1451
225,51
225,489
225,1679
225,3228
510,2123
510,3171
510,696
510,440
510,225
510,1451
510,51
510,489
510,1679
510,3228
1451,2123
1451,3171
1451,696
1451,440
1451,225
1451,510
1451,51
1451,489
1451,1679
1451,3228
51,2123
51,3171
51,696
51,440
51,225
51,510
51,1451
51,489
51,1679
51,3228
489,2123
489,3171
489,696
489,440
489,225
489,510
489,1451
489,51
489,1679
489,3228
1679,2123
1679,3171
1679,696
1679,440
1679,225
1679,510
1679,1451
1679,51
1679,489
1679,3228
3228,2123
3228,3171
3228,696
3228,440
3228,225
3228,510
3228,1451
3228,51
3228,489
3228,1679
2446,181
2446,3228
2446,1072
181,2446
181,3228
181,1072
3228,2446
3228,181
3228,1072
1072,2446
1072,181
1072,3228
133,1963
133,2233
133,2289
133,3228
1963,133
1963,2233
1963,2289
1963,3228
2233,133
2233,1963
2233,2289
2233,3228
2289,133
2289,1963
2289,2233
2289,3228
3228,133
3228,1963
3228,2233
3228,2289
842,3228
3228,842
2456,2270
2456,669
2456,3228
2456,1071
2456,570
2456,2340
2270,2456
2270,669
2270,3228
2270,1071
2270,570
2270,2340
669,2456
669,2270
669,3228
669,1071
669,570
669,2340
3228,2456
3228,2270
3228,669
3228,1071
3228,570
3228,2340
1071,2456
1071,2270
1071,669
1071,3228
1071,570
1071,2340
570,2456
570,2270
570,669
570,3228
570,1071
570,2340
2340,2456
2340,2270
2340,669
2340,3228
2340,1071
2340,570
3059,2691
3059,1481
3059,2377
3059,3228
3059,842
2691,3059
2691,1481
2691,2377
2691,3228
2691,842
1481,3059
1481,2691
1481,2377
1481,3228
1481,842
2377,3059
2377,2691
2377,1481
2377,3228
2377,842
3228,3059
3228,2691
3228,1481
3228,2377
3228,842
842,3059
842,2691
842,1481
842,2377
842,3228
337,3228
3228,337
3228,2984
2984,3228
1506,367
1506,3228
367,1506
367,3228
3228,1506
3228,367
1437,3228
3228,1437
3248,1977
3248,3228
1977,3248
1977,3228
3228,3248
3228,1977
1437,3228
3228,1437
2059,3228
3228,2059
842,3228
3228,842
842,3228
3228,842
2419,1105
2419,3228
1105,2419
1105,3228
3228,2419
3228,1105
3038,860
3038,2193
3038,3228
860,3038
860,2193
860,3228
2193,3038
2193,860
2193,3228
3228,3038
3228,860
3228,2193
2959,1948
2959,3056
1948,2959
1948,3056
3056,2959
3056,1948
1266,2080
1266,2959
2080,1266
2080,2959
2959,1266
2959,2080
2422,857
2422,2959
2422,2567
857,2422
857,2959
857,2567
2959,2422
2959,857
2959,2567
2567,2422
2567,857
2567,2959
1816,2959
1816,1646
2959,1816
2959,1646
1646,1816
1646,2959
857,2959
857,2567
2959,857
2959,2567
2567,857
2567,2959
2959,2567
2567,2959
1266,2959
1266,2567
2959,1266
2959,2567
2567,1266
2567,2959
2959,1175
2959,68
1175,2959
1175,68
68,2959
68,1175
857,2959
2959,857
857,2959
2959,857
2867,2879
2867,2431
2867,2139
2867,2449
2867,2007
2867,2615
2867,1649
2867,1112
2867,2959
2867,1771
2879,2867
2879,2431
2879,2139
2879,2449
2879,2007
2879,2615
2879,1649
2879,1112
2879,2959
2879,1771
2431,2867
2431,2879
2431,2139
2431,2449
2431,2007
2431,2615
2431,1649
2431,1112
2431,2959
2431,1771
2139,2867
2139,2879
2139,2431
2139,2449
2139,2007
2139,2615
2139,1649
2139,1112
2139,2959
2139,1771
2449,2867
2449,2879
2449,2431
2449,2139
2449,2007
2449,2615
2449,1649
2449,1112
2449,2959
2449,1771
2007,2867
2007,2879
2007,2431
2007,2139
2007,2449
2007,2615
2007,1649
2007,1112
2007,2959
2007,1771
2615,2867
2615,2879
2615,2431
2615,2139
2615,2449
2615,2007
2615,1649
2615,1112
2615,2959
2615,1771
1649,2867
1649,2879
1649,2431
1649,2139
1649,2449
1649,2007
1649,2615
1649,1112
1649,2959
1649,1771
1112,2867
1112,2879
1112,2431
1112,2139
1112,2449
1112,2007
1112,2615
1112,1649
1112,2959
1112,1771
2959,2867
2959,2879
2959,2431
2959,2139
2959,2449
2959,2007
2959,2615
2959,1649
2959,1112
2959,1771
1771,2867
1771,2879
1771,2431
1771,2139
1771,2449
1771,2007
1771,2615
1771,1649
1771,1112
1771,2959
1816,687
1816,447
1816,2959
687,1816
687,447
687,2959
447,1816
447,687
447,2959
2959,1816
2959,687
2959,447
3243,857
3243,2113
3243,2959
857,3243
857,2113
857,2959
2113,3243
2113,857
2113,2959
2959,3243
2959,857
2959,2113
2422,1525
2422,2959
2422,2567
1525,2422
1525,2959
1525,2567
2959,2422
2959,1525
2959,2567
2567,2422
2567,1525
2567,2959
2420,2959
2959,2420
53,1138
53,3036
53,2959
53,1263
1138,53
1138,3036
1138,2959
1138,1263
3036,53
3036,1138
3036,2959
3036,1263
2959,53
2959,1138
2959,3036
2959,1263
1263,53
1263,1138
1263,3036
1263,2959
2135,1382
2135,451
2135,760
2135,1482
1382,2135
1382,451
1382,760
1382,1482
451,2135
451,1382
451,760
451,1482
760,2135
760,1382
760,451
760,1482
1482,2135
1482,1382
1482,451
1482,760
1382,2135
1382,613
1382,760
1382,1482
2135,1382
2135,613
2135,760
2135,1482
613,1382
613,2135
613,760
613,1482
760,1382
760,2135
760,613
760,1482
1482,1382
1482,2135
1482,613
1482,760
3233,1382
3233,1561
3233,676
1382,3233
1382,1561
1382,676
1561,3233
1561,1382
1561,676
676,3233
676,1382
676,1561
1008,1286
1008,2525
1008,1382
1008,2560
1008,168
1008,2216
1008,760
1008,765
1008,2023
1286,1008
1286,2525
1286,1382
1286,2560
1286,168
1286,2216
1286,760
1286,765
1286,2023
2525,1008
2525,1286
2525,1382
2525,2560
2525,168
2525,2216
2525,760
2525,765
2525,2023
1382,1008
1382,1286
1382,2525
1382,2560
1382,168
1382,2216
1382,760
1382,765
1382,2023
2560,1008
2560,1286
2560,2525
2560,1382
2560,168
2560,2216
2560,760
2560,765
2560,2023
168,1008
168,1286
168,2525
168,1382
168,2560
168,2216
168,760
168,765
168,2023
2216,1008
2216,1286
2216,2525
2216,1382
2216,2560
2216,168
2216,760
2216,765
2216,2023
760,1008
760,1286
760,2525
760,1382
760,2560
760,168
760,2216
760,765
760,2023
765,1008
765,1286
765,2525
765,1382
765,2560
765,168
765,2216
765,760
765,2023
2023,1008
2023,1286
2023,2525
2023,1382
2023,2560
2023,168
2023,2216
2023,760
2023,765
1382,2429
1382,2181
1382,1358
1382,2143
1382,1091
1382,919
1382,578
2429,1382
2429,2181
2429,1358
2429,2143
2429,1091
2429,919
2429,578
2181,1382
2181,2429
2181,1358
2181,2143
2181,1091
2181,919
2181,578
1358,1382
1358,2429
1358,2181
1358,2143
1358,1091
1358,919
1358,578
2143,1382
2143,2429
2143,2181
2143,1358
2143,1091
2143,919
2143,578
1091,1382
1091,2429
1091,2181
1091,1358
1091,2143
1091,919
1091,578
919,1382
919,2429
919,2181
919,1358
919,2143
919,1091
919,578
578,1382
578,2429
578,2181
578,1358
578,2143
578,1091
578,919
1382,2107
1382,1735
1382,760
2107,1382
2107,1735
2107,760
1735,1382
1735,2107
1735,760
760,1382
760,2107
760,1735
1382,1358
1382,743
1382,2429
1382,578
1358,1382
1358,743
1358,2429
1358,578
743,1382
743,1358
743,2429
743,578
2429,1382
2429,1358
2429,743
2429,578
578,1382
578,1358
578,743
578,2429
876,1382
876,1780
876,760
876,2930
1382,876
1382,1780
1382,760
1382,2930
1780,876
1780,1382
1780,760
1780,2930
760,876
760,1382
760,1780
760,2930
2930,876
2930,1382
2930,1780
2930,760
1382,2429
1382,578
2429,1382
2429,578
578,1382
578,2429
1382,1780
1382,760
1382,33
1780,1382
1780,760
1780,33
760,1382
760,1780
760,33
33,1382
33,1780
33,760
2143,2321
2143,1382
2143,3154
2143,578
2143,1091
2143,919
2321,2143
2321,1382
2321,3154
2321,578
2321,1091
2321,919
1382,2143
1382,2321
1382,3154
1382,578
1382,1091
1382,919
3154,2143
3154,2321
3154,1382
3154,578
3154,1091
3154,919
578,2143
578,2321
578,1382
578,3154
578,1091
578,919
1091,2143
1091,2321
1091,1382
1091,3154
1091,578
1091,919
919,2143
919,2321
919,1382
919,3154
919,578
919,1091
2142,2973
2142,1382
2142,2135
2142,3009
2142,760
2142,1089
2973,2142
2973,1382
2973,2135
2973,3009
2973,760
2973,1089
1382,2142
1382,2973
1382,2135
1382,3009
1382,760
1382,1089
2135,2142
2135,2973
2135,1382
2135,3009
2135,760
2135,1089
3009,2142
3009,2973
3009,1382
3009,2135
3009,760
3009,1089
760,2142
760,2973
760,1382
760,2135
760,3009
760,1089
1089,2142
1089,2973
1089,1382
1089,2135
1089,3009
1089,760
1382,2143
1382,2181
1382,1091
1382,919
1382,578
2143,1382
2143,2181
2143,1091
2143,919
2143,578
2181,1382
2181,2143
2181,1091
2181,919
2181,578
1091,1382
1091,2143
1091,2181
1091,919
1091,578
919,1382
919,2143
919,2181
919,1091
919,578
578,1382
578,2143
578,2181
578,1091
578,919
1741,2985
1741,2143
1741,2321
1741,1382
1741,3032
1741,1634
1741,96
1741,919
2985,1741
2985,2143
2985,2321
2985,1382
2985,3032
2985,1634
2985,96
2985,919
2143,1741
2143,2985
2143,2321
2143,1382
2143,3032
2143,1634
2143,96
2143,919
2321,1741
2321,2985
2321,2143
2321,1382
2321,3032
2321,1634
2321,96
2321,919
1382,1741
1382,2985
1382,2143
1382,2321
1382,3032
1382,1634
1382,96
1382,919
3032,1741
3032,2985
3032,2143
3032,2321
3032,1382
3032,1634
3032,96
3032,919
1634,1741
1634,2985
1634,2143
1634,2321
1634,1382
1634,3032
1634,96
1634,919
96,1741
96,2985
96,2143
96,2321
96,1382
96,3032
96,1634
96,919
919,1741
919,2985
919,2143
919,2321
919,1382
919,3032
919,1634
919,96
2778,551
2778,207
2778,1382
2778,2047
2778,760
551,2778
551,207
551,1382
551,2047
551,760
207,2778
207,551
207,1382
207,2047
207,760
1382,2778
1382,551
1382,207
1382,2047
1382,760
2047,2778
2047,551
2047,207
2047,1382
2047,760
760,2778
760,551
760,207
760,1382
760,2047
1913,1028
1913,1382
1028,1913
1028,1382
1382,1913
1382,1028
1382,2143
1382,2181
1382,1091
1382,919
1382,578
2143,1382
2143,2181
2143,1091
2143,919
2143,578
2181,1382
2181,2143
2181,1091
2181,919
2181,578
1091,1382
1091,2143
1091,2181
1091,919
1091,578
919,1382
919,2143
919,2181
919,1091
919,578
578,1382
578,2143
578,2181
578,1091
578,919
1741,2208
1741,1382
1741,983
1741,2951
1741,2472
1741,2005
1741,648
1741,1091
1741,919
2208,1741
2208,1382
2208,983
2208,2951
2208,2472
2208,2005
2208,648
2208,1091
2208,919
1382,1741
1382,2208
1382,983
1382,2951
1382,2472
1382,2005
1382,648
1382,1091
1382,919
983,1741
983,2208
983,1382
983,2951
983,2472
983,2005
983,648
983,1091
983,919
2951,1741
2951,2208
2951,1382
2951,983
2951,2472
2951,2005
2951,648
2951,1091
2951,919
2472,1741
2472,2208
2472,1382
2472,983
2472,2951
2472,2005
2472,648
2472,1091
2472,919
2005,1741
2005,2208
2005,1382
2005,983
2005,2951
2005,2472
2005,648
2005,1091
2005,919
648,1741
648,2208
648,1382
648,983
648,2951
648,2472
648,2005
648,1091
648,919
1091,1741
1091,2208
1091,1382
1091,983
1091,2951
1091,2472
1091,2005
1091,648
1091,919
919,1741
919,2208
919,1382
919,983
919,2951
919,2472
919,2005
919,648
919,1091
1382,1199
1382,2927
1199,1382
1199,2927
2927,1382
2927,1199
623,1688
623,2849
623,1375
1688,623
1688,2849
1688,1375
2849,623
2849,1688
2849,1375
1375,623
1375,1688
1375,2849
623,1688
623,2849
623,1375
1688,623
1688,2849
1688,1375
2849,623
2849,1688
2849,1375
1375,623
1375,1688
1375,2849
1688,734
1688,2083
1688,643
734,1688
734,2083
734,643
2083,1688
2083,734
2083,643
643,1688
643,734
643,2083
1688,231
1688,3047
1688,29
231,1688
231,3047
231,29
3047,1688
3047,231
3047,29
29,1688
29,231
29,3047
1854,2300
1854,1688
1854,2119
2300,1854
2300,1688
2300,2119
1688,1854
1688,2300
1688,2119
2119,1854
2119,2300
2119,1688
1688,2285
1688,222
2285,1688
2285,222
222,1688
222,2285
1688,1861
1688,2305
1861,1688
1861,2305
2305,1688
2305,1861
785,1688
785,1396
1688,785
1688,1396
1396,785
1396,1688
1688,2110
1688,657
2110,1688
2110,657
657,1688
657,2110
1332,1174
1332,1688
1332,1334
1332,1396
1174,1332
1174,1688
1174,1334
1174,1396
1688,1332
1688,1174
1688,1334
1688,1396
1334,1332
1334,1174
1334,1688
1334,1396
1396,1332
1396,1174
1396,1688
1396,1334
1467,1688
1467,1581
1688,1467
1688,1581
1581,1467
1581,1688
1688,2534
1688,1301
2534,1688
2534,1301
1301,1688
1301,2534
785,1688
785,3094
785,1669
1688,785
1688,3094
1688,1669
3094,785
3094,1688
3094,1669
1669,785
1669,1688
1669,3094
174,1688
174,2424
1688,174
1688,2424
2424,174
2424,1688
2110,1688
2110,657
2110,2534
1688,2110
1688,657
1688,2534
657,2110
657,1688
657,2534
2534,2110
2534,1688
2534,657
1677,1018
1677,3212
1677,189
1677,1154
1677,1688
1677,935
1018,1677
1018,3212
1018,189
1018,1154
1018,1688
1018,935
3212,1677
3212,1018
3212,189
3212,1154
3212,1688
3212,935
189,1677
189,1018
189,3212
189,1154
189,1688
189,935
1154,1677
1154,1018
1154,3212
1154,189
1154,1688
1154,935
1688,1677
1688,1018
1688,3212
1688,189
1688,1154
1688,935
935,1677
935,1018
935,3212
935,189
935,1154
935,1688
1688,2083
1688,643
2083,1688
2083,643
643,1688
643,2083
1688,182
1688,657
182,1688
182,657
657,1688
657,182
1688,2452
2452,1688
253,2073
2073,253
3169,434
3169,2780
3169,141
3169,2322
3169,1968
3169,48
3169,2073
3169,3109
434,3169
434,2780
434,141
434,2322
434,1968
434,48
434,2073
434,3109
2780,3169
2780,434
2780,141
2780,2322
2780,1968
2780,48
2780,2073
2780,3109
141,3169
141,434
141,2780
141,2322
141,1968
141,48
141,2073
141,3109
2322,3169
2322,434
2322,2780
2322,141
2322,1968
2322,48
2322,2073
2322,3109
1968,3169
1968,434
1968,2780
1968,141
1968,2322
1968,48
1968,2073
1968,3109
48,3169
48,434
48,2780
48,141
48,2322
48,1968
48,2073
48,3109
2073,3169
2073,434
2073,2780
2073,141
2073,2322
2073,1968
2073,48
2073,3109
3109,3169
3109,434
3109,2780
3109,141
3109,2322
3109,1968
3109,48
3109,2073
1489,341
1489,1763
1489,2685
1489,897
1489,2976
1489,2073
1489,660
341,1489
341,1763
341,2685
341,897
341,2976
341,2073
341,660
1763,1489
1763,341
1763,2685
1763,897
1763,2976
1763,2073
1763,660
2685,1489
2685,341
2685,1763
2685,897
2685,2976
2685,2073
2685,660
897,1489
897,341
897,1763
897,2685
897,2976
897,2073
897,660
2976,1489
2976,341
2976,1763
2976,2685
2976,897
2976,2073
2976,660
2073,1489
2073,341
2073,1763
2073,2685
2073,897
2073,2976
2073,660
660,1489
660,341
660,1763
660,2685
660,897
660,2976
660,2073
432,650
432,1439
432,2073
650,432
650,1439
650,2073
1439,432
1439,650
1439,2073
2073,432
2073,650
2073,1439
334,2780
334,2844
334,443
334,1322
334,287
334,803
334,2073
334,2136
334,1278
334,408
2780,334
2780,2844
2780,443
2780,1322
2780,287
2780,803
2780,2073
2780,2136
2780,1278
2780,408
2844,334
2844,2780
2844,443
2844,1322
2844,287
2844,803
2844,2073
2844,2136
2844,1278
2844,408
443,334
443,2780
443,2844
443,1322
443,287
443,803
443,2073
443,2136
443,1278
443,408
1322,334
1322,2780
1322,2844
1322,443
1322,287
1322,803
1322,2073
1322,2136
1322,1278
1322,408
287,334
287,2780
287,2844
287,443
287,1322
287,803
287,2073
287,2136
287,1278
287,408
803,334
803,2780
803,2844
803,443
803,1322
803,287
803,2073
803,2136
803,1278
803,408
2073,334
2073,2780
2073,2844
2073,443
2073,1322
2073,287
2073,803
2073,2136
2073,1278
2073,408
2136,334
2136,2780
2136,2844
2136,443
2136,1322
2136,287
2136,803
2136,2073
2136,1278
2136,408
1278,334
1278,2780
1278,2844
1278,443
1278,1322
1278,287
1278,803
1278,2073
1278,2136
1278,408
408,334
408,2780
408,2844
408,443
408,1322
408,287
408,803
408,2073
408,2136
408,1278
2073,432
2073,2367
2073,1518
2073,2310
2073,2311
432,2073
432,2367
432,1518
432,2310
432,2311
2367,2073
2367,432
2367,1518
2367,2310
2367,2311
1518,2073
1518,432
1518,2367
1518,2310
1518,2311
2310,2073
2310,432
2310,2367
2310,1518
2310,2311
2311,2073
2311,432
2311,2367
2311,1518
2311,2310
432,423
432,2073
423,432
423,2073
2073,432
2073,423
2098,1849
2098,2597
2098,1333
2098,2073
1849,2098
1849,2597
1849,1333
1849,2073
2597,2098
2597,1849
2597,1333
2597,2073
1333,2098
1333,1849
1333,2597
1333,2073
2073,2098
2073,1849
2073,2597
2073,1333
49,82
49,2073
49,2703
82,49
82,2073
82,2703
2073,49
2073,82
2073,2703
2703,49
2703,82
2703,2073
667,659
667,2073
667,2311
659,667
659,2073
659,2311
2073,667
2073,659
2073,2311
2311,667
2311,659
2311,2073
683,1023
683,3240
683,2460
683,287
683,1153
683,402
683,2073
683,1877
683,408
1023,683
1023,3240
1023,2460
1023,287
1023,1153
1023,402
1023,2073
1023,1877
1023,408
3240,683
3240,1023
3240,2460
3240,287
3240,1153
3240,402
3240,2073
3240,1877
3240,408
2460,683
2460,1023
2460,3240
2460,287
2460,1153
2460,402
2460,2073
2460,1877
2460,408
287,683
287,1023
287,3240
287,2460
287,1153
287,402
287,2073
287,1877
287,408
1153,683
1153,1023
1153,3240
1153,2460
1153,287
1153,402
1153,2073
1153,1877
1153,408
402,683
402,1023
402,3240
402,2460
402,287
402,1153
402,2073
402,1877
402,408
2073,683
2073,1023
2073,3240
2073,2460
2073,287
2073,1153
2073,402
2073,1877
2073,408
1877,683
1877,1023
1877,3240
1877,2460
1877,287
1877,1153
1877,402
1877,2073
1877,408
408,683
408,1023
408,3240
408,2460
408,287
408,1153
408,402
408,2073
408,1877
3034,2073
2073,3034
2075,2599
2075,716
2075,2609
2075,2073
2599,2075
2599,716
2599,2609
2599,2073
716,2075
716,2599
716,2609
716,2073
2609,2075
2609,2599
2609,716
2609,2073
2073,2075
2073,2599
2073,716
2073,2609
3095,1111
3095,2073
3095,642
1111,3095
1111,2073
1111,642
2073,3095
2073,1111
2073,642
642,3095
642,1111
642,2073
2367,432
2367,660
2367,2073
432,2367
432,660
432,2073
660,2367
660,432
660,2073
2073,2367
2073,432
2073,660
948,2375
948,2504
948,660
948,2073
2375,948
2375,2504
2375,660
2375,2073
2504,948
2504,2375
2504,660
2504,2073
660,948
660,2375
660,2504
660,2073
2073,948
2073,2375
2073,2504
2073,660
1458,917
1458,636
1458,2168
1458,1932
1458,1518
1458,2073
1458,2617
917,1458
917,636
917,2168
917,1932
917,1518
917,2073
917,2617
636,1458
636,917
636,2168
636,1932
636,1518
636,2073
636,2617
2168,1458
2168,917
2168,636
2168,1932
2168,1518
2168,2073
2168,2617
1932,1458
1932,917
1932,636
1932,2168
1932,1518
1932,2073
1932,2617
1518,1458
1518,917
1518,636
1518,2168
1518,1932
1518,2073
1518,2617
2073,1458
2073,917
2073,636
2073,2168
2073,1932
2073,1518
2073,2617
2617,1458
2617,917
2617,636
2617,2168
2617,1932
2617,1518
2617,2073
980,3119
980,424
980,1103
980,2073
3119,980
3119,424
3119,1103
3119,2073
424,980
424,3119
424,1103
424,2073
1103,980
1103,3119
1103,424
1103,2073
2073,980
2073,3119
2073,424
2073,1103
2597,2098
2597,1849
2597,1257
2597,1333
2597,2073
2098,2597
2098,1849
2098,1257
2098,1333
2098,2073
1849,2597
1849,2098
1849,1257
1849,1333
1849,2073
1257,2597
1257,2098
1257,1849
1257,1333
1257,2073
1333,2597
1333,2098
1333,1849
1333,1257
1333,2073
2073,2597
2073,2098
2073,1849
2073,1257
2073,1333
1102,1593
1102,1960
1102,2115
1102,334
1102,287
1102,2685
1102,2073
1102,408
1593,1102
1593,1960
1593,2115
1593,334
1593,287
1593,2685
1593,2073
1593,408
1960,1102
1960,1593
1960,2115
1960,334
1960,287
1960,2685
1960,2073
1960,408
2115,1102
2115,1593
2115,1960
2115,334
2115,287
2115,2685
2115,2073
2115,408
334,1102
334,1593
334,1960
334,2115
334,287
334,2685
334,2073
334,408
287,1102
287,1593
287,1960
287,2115
287,334
287,2685
287,2073
287,408
2685,1102
2685,1593
2685,1960
2685,2115
2685,334
2685,287
2685,2073
2685,408
2073,1102
2073,1593
2073,1960
2073,2115
2073,334
2073,287
2073,2685
2073,408
408,1102
408,1593
408,1960
408,2115
408,334
408,287
408,2685
408,2073
165,2187
165,1869
165,931
165,1746
2187,165
2187,1869
2187,931
2187,1746
1869,165
1869,2187
1869,931
1869,1746
931,165
931,2187
931,1869
931,1746
1746,165
1746,2187
1746,1869
1746,931
1746,931
1746,1791
1746,1515
1746,2771
1746,763
1746,709
1746,2893
931,1746
931,1791
931,1515
931,2771
931,763
931,709
931,2893
1791,1746
1791,931
1791,1515
1791,2771
1791,763
1791,709
1791,2893
1515,1746
1515,931
1515,1791
1515,2771
1515,763
1515,709
1515,2893
2771,1746
2771,931
2771,1791
2771,1515
2771,763
2771,709
2771,2893
763,1746
763,931
763,1791
763,1515
763,2771
763,709
763,2893
709,1746
709,931
709,1791
709,1515
709,2771
709,763
709,2893
2893,1746
2893,931
2893,1791
2893,1515
2893,2771
2893,763
2893,709
2423,931
2423,1427
2423,1787
931,2423
931,1427
931,1787
1427,2423
1427,931
1427,1787
1787,2423
1787,931
1787,1427
3127,931
931,3127
2506,931
2506,3080
2506,1734
2506,1427
931,2506
931,3080
931,1734
931,1427
3080,2506
3080,931
3080,1734
3080,1427
1734,2506
1734,931
1734,3080
1734,1427
1427,2506
1427,931
1427,3080
1427,1734
3127,931
931,3127
165,567
165,1869
165,931
165,3080
567,165
567,1869
567,931
567,3080
1869,165
1869,567
1869,931
1869,3080
931,165
931,567
931,1869
931,3080
3080,165
3080,567
3080,1869
3080,931
2654,1082
2654,1571
2654,931
1082,2654
1082,1571
1082,931
1571,2654
1571,1082
1571,931
931,2654
931,1082
931,1571
1042,600
1042,2764
1042,1048
1042,931
600,1042
600,2764
600,1048
600,931
2764,1042
2764,600
2764,1048
2764,931
1048,1042
1048,600
1048,2764
1048,931
931,1042
931,600
931,2764
931,1048
737,931
737,2647
737,2902
931,737
931,2647
931,2902
2647,737
2647,931
2647,2902
2902,737
2902,931
2902,2647
1272,1711
1272,1225
1272,2243
1272,1165
1272,931
1711,1272
1711,1225
1711,2243
1711,1165
1711,931
1225,1272
1225,1711
1225,2243
1225,1165
1225,931
2243,1272
2243,1711
2243,1225
2243,1165
2243,931
1165,1272
1165,1711
1165,1225
1165,2243
1165,931
931,1272
931,1711
931,1225
931,2243
931,1165
2506,931
2506,3080
2506,1734
2506,2018
2506,1427
931,2506
931,3080
931,1734
931,2018
931,1427
3080,2506
3080,931
3080,1734
3080,2018
3080,1427
1734,2506
1734,931
1734,3080
1734,2018
1734,1427
2018,2506
2018,931
2018,3080
2018,1734
2018,1427
1427,2506
1427,931
1427,3080
1427,1734
1427,2018
1515,1746
1515,931
1515,1222
1515,71
1515,1630
1515,1791
1515,737
1515,709
1515,2893
1746,1515
1746,931
1746,1222
1746,71
1746,1630
1746,1791
1746,737
1746,709
1746,2893
931,1515
931,1746
931,1222
931,71
931,1630
931,1791
931,737
931,709
931,2893
1222,1515
1222,1746
1222,931
1222,71
1222,1630
1222,1791
1222,737
1222,709
1222,2893
71,1515
71,1746
71,931
71,1222
71,1630
71,1791
71,737
71,709
71,2893
1630,1515
1630,1746
1630,931
1630,1222
1630,71
1630,1791
1630,737
1630,709
1630,2893
1791,1515
1791,1746
1791,931
1791,1222
1791,71
1791,1630
1791,737
1791,709
1791,2893
737,1515
737,1746
737,931
737,1222
737,71
737,1630
737,1791
737,709
737,2893
709,1515
709,1746
709,931
709,1222
709,71
709,1630
709,1791
709,737
709,2893
2893,1515
2893,1746
2893,931
2893,1222
2893,71
2893,1630
2893,1791
2893,737
2893,709
616,931
616,300
616,2039
931,616
931,300
931,2039
300,616
300,931
300,2039
2039,616
2039,931
2039,300
492,819
492,931
492,1746
492,709
492,2893
819,492
819,931
819,1746
819,709
819,2893
931,492
931,819
931,1746
931,709
931,2893
1746,492
1746,819
1746,931
1746,709
1746,2893
709,492
709,819
709,931
709,1746
709,2893
2893,492
2893,819
2893,931
2893,1746
2893,709
1904,931
1904,600
1904,1389
1904,1811
1904,952
931,1904
931,600
931,1389
931,1811
931,952
600,1904
600,931
600,1389
600,1811
600,952
1389,1904
1389,931
1389,600
1389,1811
1389,952
1811,1904
1811,931
1811,600
1811,1389
1811,952
952,1904
952,931
952,600
952,1389
952,1811
1904,931
1904,595
1904,2427
1904,2960
1904,600
931,1904
931,595
931,2427
931,2960
931,600
595,1904
595,931
595,2427
595,2960
595,600
2427,1904
2427,931
2427,595
2427,2960
2427,600
2960,1904
2960,931
2960,595
2960,2427
2960,600
600,1904
600,931
600,595
600,2427
600,2960
1746,1222
1746,763
1746,1596
1746,2425
1746,931
1222,1746
1222,763
1222,1596
1222,2425
1222,931
763,1746
763,1222
763,1596
763,2425
763,931
1596,1746
1596,1222
1596,763
1596,2425
1596,931
2425,1746
2425,1222
2425,763
2425,1596
2425,931
931,1746
931,1222
931,763
931,1596
931,2425
2626,858
2626,1073
2626,105
2626,931
2626,2015
858,2626
858,1073
858,105
858,931
858,2015
1073,2626
1073,858
1073,105
1073,931
1073,2015
105,2626
105,858
105,1073
105,931
105,2015
931,2626
931,858
931,1073
931,105
931,2015
2015,2626
2015,858
2015,1073
2015,105
2015,931
2123,3171
2123,696
2123,440
2123,225
2123,510
2123,1451
2123,51
2123,489
2123,1679
2123,3228
3171,2123
3171,696
3171,440
3171,225
3171,510
3171,1451
3171,51
3171,489
3171,1679
3171,3228
696,2123
696,3171
696,440
696,225
696,510
696,1451
696,51
696,489
696,1679
696,3228
440,2123
440,3171
440,696
440,225
440,510
440,1451
440,51
440,489
440,1679
440,3228
225,2123
225,3171
225,696
225,440
225,510
225,1451
225,51
225,489
225,1679
225,3228
510,2123
510,3171
510,696
510,440
510,225
510,1451
510,51
510,489
510,1679
510,3228
1451,2123
1451,3171
1451,696
1451,440
1451,225
1451,510
1451,51
1451,489
1451,1679
1451,3228
51,2123
51,3171
51,696
51,440
51,225
51,510
51,1451
51,489
51,1679
51,3228
489,2123
489,3171
489,696
489,440
489,225
489,510
489,1451
489,51
